# Initial abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
 re  75  -0.984701 -1.244701 -0.022387 -0.342357 9.42819E-12
 os  76   0.121333 -1.228667 -0.006353 -0.326323 1.22955E-10
 ir  77   0.072258 -1.247742 -0.025428 -0.345398 1.10964E-10
 pt  78   0.379575 -1.240425 -0.018111 -0.338081 2.28516E-10
 au  79  -0.429382 -1.229382 -0.007068 -0.327039 3.58215E-11
 hg  80  -0.061332 -1.231332 -0.009017 -0.328988 8.51356E-11
 tl  81  -0.442085 -1.212085  0.010229 -0.309741 3.60988E-11
 pb  82   0.821795 -1.218204  0.004110 -0.315861 6.71922E-10
 bi  83  -0.570439 -1.220439  0.001875 -0.318096 2.74662E-11
 po  84   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
#[ls/Fe]_Bisterzo =   0.0819, [hs/Fe]_Bisterzo =  -0.0422
#[hs/ls]_Bisterzo =  -0.1241, [Pb/hs]_Bisterzo =   0.0463
#[ls/Fe]_Thiswork =   0.0801, [hs/Fe]_Thiswork =   0.0205
#[hs/ls]_Thiswork =  -0.0595, [Pb/hs]_Thiswork =  -0.0164
# C/O =  3.0542E-01, c12/c13 = 2.72563E+00, n14/n15 = 5.50284E+03
# o16/o17 = 1.55082E+02, o16/o18 = 2.46806E+05
# mg24/mg25 =  1.3976E-03, mg24/mg26 =  9.9361E-03
# al26/al27 =  0.0000E+00, mg/al =  1.3946E-06
#
#  TP   Mass     Mcore    Menv    log L
#324 2.508347 1.254813 1.253533 4.842554
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 4.92713E-01
 he   2  11.414043  0.484043  1.706357  1.386387 5.07648E-01
 li   3   2.156948 -1.103052  0.119262 -0.200708 4.86971E-10
 be   4   1.797340  0.497340  0.000000  0.000000 2.76245E-10
  b   5   0.000000 -2.790000  0.000000  0.000000 9.92802E-25
  c   6   7.312553 -1.157447  0.064867 -0.255104 1.20577E-04
  n   7   8.651612  0.781612  2.003927  1.683956 3.06966E-03
  o   8   7.827656 -0.902344  0.319971  0.000000 5.25875E-04
  f   9   1.701570 -2.718431 -1.496116 -1.816087 4.67101E-10
 ne  10   6.824036 -1.145964  0.076351 -0.243620 6.57796E-05
 na  11   4.607069 -1.632931 -0.410617 -0.730587 4.54717E-07
 mg  12   6.395964 -1.244036 -0.021722 -0.341692 2.95660E-05
 al  13   5.561720 -0.888280  0.334034  0.014064 4.80759E-06
 si  14   6.344709 -1.205291  0.017024 -0.302947 3.03622E-05
  p  15   4.192451 -1.217548  0.004766 -0.315205 2.35821E-07
  s  16   5.937812 -1.212188  0.010126 -0.309844 1.35824E-05
 cl  17   4.023513 -1.206487  0.015828 -0.304143 1.82936E-07
 ar  18   5.217384 -1.222616 -0.000302 -0.320272 3.22116E-06
  k  19   3.863856 -1.216144  0.006171 -0.313800 1.39683E-07
 ca  20   5.067332 -1.222668 -0.000354 -0.320324 2.28755E-06
 sc  21   1.844927 -1.205073  0.017241 -0.302729 1.53762E-09
 ti  22   3.688189 -1.221811  0.000503 -0.319468 1.14119E-07
  v  23   2.732271 -1.227729 -0.005414 -0.325385 1.34425E-08
 cr  24   4.398662 -1.241338 -0.019023 -0.338994 6.36452E-07
 mn  25   4.269989 -1.210011  0.012303 -0.307668 5.00029E-07
 fe  26   6.317686 -1.222314  0.000000 -0.319971 5.67288E-05
 co  27   3.685078 -1.184922  0.037392 -0.282578 1.39499E-07
 ni  28   4.979700 -1.220300  0.002014 -0.317956 2.73791E-06
 cu  29   3.059452 -1.190548  0.031766 -0.288204 3.56183E-08
 zn  30   3.415642 -1.214358  0.007956 -0.312015 8.32554E-08
 ga  31   1.896990 -1.183010  0.039304 -0.280666 2.68844E-09
 ge  32   2.363684 -1.216316  0.005998 -0.313972 8.20338E-09
 as  33   1.091238 -1.208762  0.013552 -0.306418 4.51836E-10
 se  34   2.126889 -1.213111  0.009204 -0.310767 5.16927E-09
 br  35   1.353556 -1.186444  0.035870 -0.284101 8.81571E-10
 kr  36   2.123407 -1.126593  0.095722 -0.224249 5.44220E-09
 rb  37   1.430537 -1.089463  0.132852 -0.187119 1.12583E-09
 sr  38   1.734115 -1.145885  0.076429 -0.243542 2.32194E-09
  y  39   1.068481 -1.141519  0.080796 -0.239175 5.08799E-10
 zr  40   1.390682 -1.139318  0.082997 -0.236974 1.09629E-09
 nb  41   0.243086 -1.166914  0.055400 -0.264570 7.94810E-11
 mo  42   0.642341 -1.297659 -0.075345 -0.395316 2.05814E-10
 tc  43   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 ru  44   0.431077 -1.328923 -0.106609 -0.426579 1.33301E-10
 rh  45  -0.171422 -1.231422 -0.009108 -0.329078 3.38963E-11
 pd  46   0.396890 -1.253110 -0.030796 -0.350767 1.29732E-10
 ag  47  -0.023762 -1.223762 -0.001447 -0.321418 4.99188E-11
 cd  48   0.481784 -1.228216 -0.005902 -0.325872 1.66620E-10
 in  49  -0.473202 -1.233202 -0.010887 -0.330858 1.88774E-11
 sn  50   0.818362 -1.251638 -0.029323 -0.349294 3.81929E-10
 sb  51  -0.445803 -1.455803 -0.233488 -0.553459 2.13224E-11
 te  52   0.512021 -1.667979 -0.445665 -0.765635 2.02771E-10
  i  53   0.308227 -1.241773 -0.019459 -0.339430 1.26135E-10
 xe  54   0.997030 -1.242970 -0.020655 -0.340626 6.37390E-10
 cs  55  -0.136810 -1.216810  0.005504 -0.314467 4.74094E-11
 ba  56   0.987085 -1.192915  0.029400 -0.290571 6.51591E-10
 la  57  -0.035855 -1.205855  0.016459 -0.303512 6.25172E-11
 ce  58   0.373464 -1.206536  0.015778 -0.304193 1.61840E-10
 pr  59  -0.455221 -1.215221  0.007093 -0.312877 2.41461E-11
 nd  60   0.209985 -1.240015 -0.017701 -0.337672 1.14342E-10
 pm  61   0.000000 -9.000000  0.000000  0.000000 3.46982E-20
 sm  62  -0.407633 -1.347633 -0.125319 -0.445289 2.87497E-11
 eu  63  -0.745162 -1.255162 -0.032848 -0.352818 1.33571E-11
 gd  64  -0.269543 -1.319543 -0.097228 -0.417199 4.13220E-11
 tb  65  -0.924169 -1.244169 -0.021854 -0.341825 9.25033E-12
 dy  66  -0.087583 -1.217583  0.004732 -0.315239 6.49238E-11
 ho  67  -0.773800 -1.243800 -0.021486 -0.341456 1.35717E-11
 er  68  -0.299347 -1.219347  0.002967 -0.317003 4.10370E-11
 tm  69  -1.112967 -1.232967 -0.010653 -0.330624 6.36624E-12
 yb  70  -0.348430 -1.268430 -0.046115 -0.366086 3.79184E-11
 lu  71  -1.137966 -1.227966 -0.005652 -0.325622 6.22477E-12
 hf  72  -0.501869 -1.211869  0.010445 -0.309525 2.74712E-11
 ta  73  -1.353049 -1.233049 -0.010735 -0.330706 3.92318E-12
  w  74  -0.563522 -1.213522  0.008792 -0.311179 2.45500E-11
 re  75  -0.984701 -1.244701 -0.022387 -0.342357 9.42819E-12
 os  76   0.121333 -1.228667 -0.006353 -0.326323 1.22955E-10
 ir  77   0.072258 -1.247742 -0.025428 -0.345398 1.10964E-10
 pt  78   0.379575 -1.240425 -0.018111 -0.338081 2.28516E-10
 au  79  -0.429382 -1.229382 -0.007068 -0.327039 3.58215E-11
 hg  80  -0.061332 -1.231332 -0.009017 -0.328988 8.51356E-11
 tl  81  -0.442085 -1.212085  0.010229 -0.309741 3.60988E-11
 pb  82   0.821795 -1.218204  0.004110 -0.315861 6.71922E-10
 bi  83  -0.570439 -1.220439  0.001875 -0.318096 2.74662E-11
 po  84   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
#[ls/Fe]_Bisterzo =   0.0819, [hs/Fe]_Bisterzo =  -0.0422
#[hs/ls]_Bisterzo =  -0.1241, [Pb/hs]_Bisterzo =   0.0463
#[ls/Fe]_Thiswork =   0.0801, [hs/Fe]_Thiswork =   0.0205
#[hs/ls]_Thiswork =  -0.0595, [Pb/hs]_Thiswork =  -0.0164
# C/O =  3.0542E-01, c12/c13 = 2.72563E+00, n14/n15 = 5.50284E+03
# o16/o17 = 1.55082E+02, o16/o18 = 2.46806E+05
# mg24/mg25 =  1.3976E-03, mg24/mg26 =  9.9361E-03
# al26/al27 =  0.0000E+00, mg/al =  1.3946E-06
#
#  TP   Mass     Mcore    Menv    log L
#325 2.501052 1.254870 1.246182 4.841486
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 4.92713E-01
 he   2  11.414043  0.484043  1.706357  1.386387 5.07648E-01
 li   3   2.156948 -1.103052  0.119262 -0.200708 4.86971E-10
 be   4   1.797340  0.497340  0.000000  0.000000 2.76245E-10
  b   5   0.000000 -2.790000  0.000000  0.000000 9.92802E-25
  c   6   7.312553 -1.157447  0.064867 -0.255104 1.20577E-04
  n   7   8.651612  0.781612  2.003927  1.683956 3.06966E-03
  o   8   7.827656 -0.902344  0.319971  0.000000 5.25875E-04
  f   9   1.701570 -2.718431 -1.496116 -1.816087 4.67101E-10
 ne  10   6.824036 -1.145964  0.076351 -0.243620 6.57796E-05
 na  11   4.607069 -1.632931 -0.410617 -0.730587 4.54717E-07
 mg  12   6.395964 -1.244036 -0.021722 -0.341692 2.95660E-05
 al  13   5.561720 -0.888280  0.334034  0.014064 4.80759E-06
 si  14   6.344709 -1.205291  0.017024 -0.302947 3.03622E-05
  p  15   4.192451 -1.217548  0.004766 -0.315205 2.35821E-07
  s  16   5.937812 -1.212188  0.010126 -0.309844 1.35824E-05
 cl  17   4.023513 -1.206487  0.015828 -0.304143 1.82936E-07
 ar  18   5.217384 -1.222616 -0.000302 -0.320272 3.22116E-06
  k  19   3.863856 -1.216144  0.006171 -0.313800 1.39683E-07
 ca  20   5.067332 -1.222668 -0.000354 -0.320324 2.28755E-06
 sc  21   1.844927 -1.205073  0.017241 -0.302729 1.53762E-09
 ti  22   3.688189 -1.221811  0.000503 -0.319468 1.14119E-07
  v  23   2.732271 -1.227729 -0.005414 -0.325385 1.34425E-08
 cr  24   4.398662 -1.241338 -0.019023 -0.338994 6.36452E-07
 mn  25   4.269989 -1.210011  0.012303 -0.307668 5.00029E-07
 fe  26   6.317686 -1.222314  0.000000 -0.319971 5.67288E-05
 co  27   3.685078 -1.184922  0.037392 -0.282578 1.39499E-07
 ni  28   4.979700 -1.220300  0.002014 -0.317956 2.73791E-06
 cu  29   3.059452 -1.190548  0.031766 -0.288204 3.56183E-08
 zn  30   3.415642 -1.214358  0.007956 -0.312015 8.32554E-08
 ga  31   1.896990 -1.183010  0.039304 -0.280666 2.68844E-09
 ge  32   2.363684 -1.216316  0.005998 -0.313972 8.20338E-09
 as  33   1.091238 -1.208762  0.013552 -0.306418 4.51836E-10
 se  34   2.126889 -1.213111  0.009204 -0.310767 5.16927E-09
 br  35   1.353556 -1.186444  0.035870 -0.284101 8.81571E-10
 kr  36   2.123407 -1.126593  0.095722 -0.224249 5.44220E-09
 rb  37   1.430537 -1.089463  0.132852 -0.187119 1.12583E-09
 sr  38   1.734115 -1.145885  0.076429 -0.243542 2.32194E-09
  y  39   1.068481 -1.141519  0.080796 -0.239175 5.08799E-10
 zr  40   1.390682 -1.139318  0.082997 -0.236974 1.09629E-09
 nb  41   0.243086 -1.166914  0.055400 -0.264570 7.94810E-11
 mo  42   0.642341 -1.297659 -0.075345 -0.395316 2.05814E-10
 tc  43   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 ru  44   0.431077 -1.328923 -0.106609 -0.426579 1.33301E-10
 rh  45  -0.171422 -1.231422 -0.009108 -0.329078 3.38963E-11
 pd  46   0.396890 -1.253110 -0.030796 -0.350767 1.29732E-10
 ag  47  -0.023762 -1.223762 -0.001447 -0.321418 4.99188E-11
 cd  48   0.481784 -1.228216 -0.005902 -0.325872 1.66620E-10
 in  49  -0.473202 -1.233202 -0.010887 -0.330858 1.88774E-11
 sn  50   0.818362 -1.251638 -0.029323 -0.349294 3.81929E-10
 sb  51  -0.445803 -1.455803 -0.233488 -0.553459 2.13224E-11
 te  52   0.512021 -1.667979 -0.445665 -0.765635 2.02771E-10
  i  53   0.308227 -1.241773 -0.019459 -0.339430 1.26135E-10
 xe  54   0.997030 -1.242970 -0.020655 -0.340626 6.37390E-10
 cs  55  -0.136810 -1.216810  0.005504 -0.314467 4.74094E-11
 ba  56   0.987085 -1.192915  0.029400 -0.290571 6.51591E-10
 la  57  -0.035855 -1.205855  0.016459 -0.303512 6.25172E-11
 ce  58   0.373464 -1.206536  0.015778 -0.304193 1.61840E-10
 pr  59  -0.455221 -1.215221  0.007093 -0.312877 2.41461E-11
 nd  60   0.209985 -1.240015 -0.017701 -0.337672 1.14342E-10
 pm  61   0.000000 -9.000000  0.000000  0.000000 3.46982E-20
 sm  62  -0.407633 -1.347633 -0.125319 -0.445289 2.87497E-11
 eu  63  -0.745162 -1.255162 -0.032848 -0.352818 1.33571E-11
 gd  64  -0.269543 -1.319543 -0.097228 -0.417199 4.13220E-11
 tb  65  -0.924169 -1.244169 -0.021854 -0.341825 9.25033E-12
 dy  66  -0.087583 -1.217583  0.004732 -0.315239 6.49238E-11
 ho  67  -0.773800 -1.243800 -0.021486 -0.341456 1.35717E-11
 er  68  -0.299347 -1.219347  0.002967 -0.317003 4.10370E-11
 tm  69  -1.112967 -1.232967 -0.010653 -0.330624 6.36624E-12
 yb  70  -0.348430 -1.268430 -0.046115 -0.366086 3.79184E-11
 lu  71  -1.137966 -1.227966 -0.005652 -0.325622 6.22477E-12
 hf  72  -0.501869 -1.211869  0.010445 -0.309525 2.74712E-11
 ta  73  -1.353049 -1.233049 -0.010735 -0.330706 3.92318E-12
  w  74  -0.563522 -1.213522  0.008792 -0.311179 2.45500E-11
 re  75  -0.984701 -1.244701 -0.022387 -0.342357 9.42819E-12
 os  76   0.121333 -1.228667 -0.006353 -0.326323 1.22955E-10
 ir  77   0.072258 -1.247742 -0.025428 -0.345398 1.10964E-10
 pt  78   0.379575 -1.240425 -0.018111 -0.338081 2.28516E-10
 au  79  -0.429382 -1.229382 -0.007068 -0.327039 3.58215E-11
 hg  80  -0.061332 -1.231332 -0.009017 -0.328988 8.51356E-11
 tl  81  -0.442085 -1.212085  0.010229 -0.309741 3.60988E-11
 pb  82   0.821795 -1.218204  0.004110 -0.315861 6.71922E-10
 bi  83  -0.570439 -1.220439  0.001875 -0.318096 2.74662E-11
 po  84   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
#[ls/Fe]_Bisterzo =   0.0819, [hs/Fe]_Bisterzo =  -0.0422
#[hs/ls]_Bisterzo =  -0.1241, [Pb/hs]_Bisterzo =   0.0463
#[ls/Fe]_Thiswork =   0.0801, [hs/Fe]_Thiswork =   0.0205
#[hs/ls]_Thiswork =  -0.0595, [Pb/hs]_Thiswork =  -0.0164
# C/O =  3.0542E-01, c12/c13 = 2.72563E+00, n14/n15 = 5.50284E+03
# o16/o17 = 1.55082E+02, o16/o18 = 2.46806E+05
# mg24/mg25 =  1.3976E-03, mg24/mg26 =  9.9361E-03
# al26/al27 =  0.0000E+00, mg/al =  1.3946E-06
#
#  TP   Mass     Mcore    Menv    log L
#326 2.493811 1.254926 1.238885 4.840275
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 4.92713E-01
 he   2  11.414043  0.484043  1.706357  1.386387 5.07648E-01
 li   3   2.156948 -1.103052  0.119262 -0.200708 4.86971E-10
 be   4   1.797340  0.497340  0.000000  0.000000 2.76245E-10
  b   5   0.000000 -2.790000  0.000000  0.000000 9.92802E-25
  c   6   7.312553 -1.157447  0.064867 -0.255104 1.20577E-04
  n   7   8.651612  0.781612  2.003927  1.683956 3.06966E-03
  o   8   7.827656 -0.902344  0.319971  0.000000 5.25875E-04
  f   9   1.701570 -2.718431 -1.496116 -1.816087 4.67101E-10
 ne  10   6.824036 -1.145964  0.076351 -0.243620 6.57796E-05
 na  11   4.607069 -1.632931 -0.410617 -0.730587 4.54717E-07
 mg  12   6.395964 -1.244036 -0.021722 -0.341692 2.95660E-05
 al  13   5.561720 -0.888280  0.334034  0.014064 4.80759E-06
 si  14   6.344709 -1.205291  0.017024 -0.302947 3.03622E-05
  p  15   4.192451 -1.217548  0.004766 -0.315205 2.35821E-07
  s  16   5.937812 -1.212188  0.010126 -0.309844 1.35824E-05
 cl  17   4.023513 -1.206487  0.015828 -0.304143 1.82936E-07
 ar  18   5.217384 -1.222616 -0.000302 -0.320272 3.22116E-06
  k  19   3.863856 -1.216144  0.006171 -0.313800 1.39683E-07
 ca  20   5.067332 -1.222668 -0.000354 -0.320324 2.28755E-06
 sc  21   1.844927 -1.205073  0.017241 -0.302729 1.53762E-09
 ti  22   3.688189 -1.221811  0.000503 -0.319468 1.14119E-07
  v  23   2.732271 -1.227729 -0.005414 -0.325385 1.34425E-08
 cr  24   4.398662 -1.241338 -0.019023 -0.338994 6.36452E-07
 mn  25   4.269989 -1.210011  0.012303 -0.307668 5.00029E-07
 fe  26   6.317686 -1.222314  0.000000 -0.319971 5.67288E-05
 co  27   3.685078 -1.184922  0.037392 -0.282578 1.39499E-07
 ni  28   4.979700 -1.220300  0.002014 -0.317956 2.73791E-06
 cu  29   3.059452 -1.190548  0.031766 -0.288204 3.56183E-08
 zn  30   3.415642 -1.214358  0.007956 -0.312015 8.32554E-08
 ga  31   1.896990 -1.183010  0.039304 -0.280666 2.68844E-09
 ge  32   2.363684 -1.216316  0.005998 -0.313972 8.20338E-09
 as  33   1.091238 -1.208762  0.013552 -0.306418 4.51836E-10
 se  34   2.126889 -1.213111  0.009204 -0.310767 5.16927E-09
 br  35   1.353556 -1.186444  0.035870 -0.284101 8.81571E-10
 kr  36   2.123407 -1.126593  0.095722 -0.224249 5.44220E-09
 rb  37   1.430537 -1.089463  0.132852 -0.187119 1.12583E-09
 sr  38   1.734115 -1.145885  0.076429 -0.243542 2.32194E-09
  y  39   1.068481 -1.141519  0.080796 -0.239175 5.08799E-10
 zr  40   1.390682 -1.139318  0.082997 -0.236974 1.09629E-09
 nb  41   0.243086 -1.166914  0.055400 -0.264570 7.94810E-11
 mo  42   0.642341 -1.297659 -0.075345 -0.395316 2.05814E-10
 tc  43   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 ru  44   0.431077 -1.328923 -0.106609 -0.426579 1.33301E-10
 rh  45  -0.171422 -1.231422 -0.009108 -0.329078 3.38963E-11
 pd  46   0.396890 -1.253110 -0.030796 -0.350767 1.29732E-10
 ag  47  -0.023762 -1.223762 -0.001447 -0.321418 4.99188E-11
 cd  48   0.481784 -1.228216 -0.005902 -0.325872 1.66620E-10
 in  49  -0.473202 -1.233202 -0.010887 -0.330858 1.88774E-11
 sn  50   0.818362 -1.251638 -0.029323 -0.349294 3.81929E-10
 sb  51  -0.445803 -1.455803 -0.233488 -0.553459 2.13224E-11
 te  52   0.512021 -1.667979 -0.445665 -0.765635 2.02771E-10
  i  53   0.308227 -1.241773 -0.019459 -0.339430 1.26135E-10
 xe  54   0.997030 -1.242970 -0.020655 -0.340626 6.37390E-10
 cs  55  -0.136810 -1.216810  0.005504 -0.314467 4.74094E-11
 ba  56   0.987085 -1.192915  0.029400 -0.290571 6.51591E-10
 la  57  -0.035855 -1.205855  0.016459 -0.303512 6.25172E-11
 ce  58   0.373464 -1.206536  0.015778 -0.304193 1.61840E-10
 pr  59  -0.455221 -1.215221  0.007093 -0.312877 2.41461E-11
 nd  60   0.209985 -1.240015 -0.017701 -0.337672 1.14342E-10
 pm  61   0.000000 -9.000000  0.000000  0.000000 3.46982E-20
 sm  62  -0.407633 -1.347633 -0.125319 -0.445289 2.87497E-11
 eu  63  -0.745162 -1.255162 -0.032848 -0.352818 1.33571E-11
 gd  64  -0.269543 -1.319543 -0.097228 -0.417199 4.13220E-11
 tb  65  -0.924169 -1.244169 -0.021854 -0.341825 9.25033E-12
 dy  66  -0.087583 -1.217583  0.004732 -0.315239 6.49238E-11
 ho  67  -0.773800 -1.243800 -0.021486 -0.341456 1.35717E-11
 er  68  -0.299347 -1.219347  0.002967 -0.317003 4.10370E-11
 tm  69  -1.112967 -1.232967 -0.010653 -0.330624 6.36624E-12
 yb  70  -0.348430 -1.268430 -0.046115 -0.366086 3.79184E-11
 lu  71  -1.137966 -1.227966 -0.005652 -0.325622 6.22477E-12
 hf  72  -0.501869 -1.211869  0.010445 -0.309525 2.74712E-11
 ta  73  -1.353049 -1.233049 -0.010735 -0.330706 3.92318E-12
  w  74  -0.563522 -1.213522  0.008792 -0.311179 2.45500E-11
 re  75  -0.984701 -1.244701 -0.022387 -0.342357 9.42819E-12
 os  76   0.121333 -1.228667 -0.006353 -0.326323 1.22955E-10
 ir  77   0.072258 -1.247742 -0.025428 -0.345398 1.10964E-10
 pt  78   0.379575 -1.240425 -0.018111 -0.338081 2.28516E-10
 au  79  -0.429382 -1.229382 -0.007068 -0.327039 3.58215E-11
 hg  80  -0.061332 -1.231332 -0.009017 -0.328988 8.51356E-11
 tl  81  -0.442085 -1.212085  0.010229 -0.309741 3.60988E-11
 pb  82   0.821795 -1.218204  0.004110 -0.315861 6.71922E-10
 bi  83  -0.570439 -1.220439  0.001875 -0.318096 2.74662E-11
 po  84   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
#[ls/Fe]_Bisterzo =   0.0819, [hs/Fe]_Bisterzo =  -0.0422
#[hs/ls]_Bisterzo =  -0.1241, [Pb/hs]_Bisterzo =   0.0463
#[ls/Fe]_Thiswork =   0.0801, [hs/Fe]_Thiswork =   0.0205
#[hs/ls]_Thiswork =  -0.0595, [Pb/hs]_Thiswork =  -0.0164
# C/O =  3.0542E-01, c12/c13 = 2.72563E+00, n14/n15 = 5.50284E+03
# o16/o17 = 1.55082E+02, o16/o18 = 2.46806E+05
# mg24/mg25 =  1.3976E-03, mg24/mg26 =  9.9361E-03
# al26/al27 =  0.0000E+00, mg/al =  1.3946E-06
#
#  TP   Mass     Mcore    Menv    log L
#327 2.486580 1.254982 1.231598 4.839317
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 4.92713E-01
 he   2  11.414043  0.484043  1.706357  1.386387 5.07648E-01
 li   3   2.156948 -1.103052  0.119262 -0.200708 4.86971E-10
 be   4   1.797340  0.497340  0.000000  0.000000 2.76245E-10
  b   5   0.000000 -2.790000  0.000000  0.000000 9.92802E-25
  c   6   7.312553 -1.157447  0.064867 -0.255104 1.20577E-04
  n   7   8.651612  0.781612  2.003927  1.683956 3.06966E-03
  o   8   7.827656 -0.902344  0.319971  0.000000 5.25875E-04
  f   9   1.701570 -2.718431 -1.496116 -1.816087 4.67101E-10
 ne  10   6.824036 -1.145964  0.076351 -0.243620 6.57796E-05
 na  11   4.607069 -1.632931 -0.410617 -0.730587 4.54717E-07
 mg  12   6.395964 -1.244036 -0.021722 -0.341692 2.95660E-05
 al  13   5.561720 -0.888280  0.334034  0.014064 4.80759E-06
 si  14   6.344709 -1.205291  0.017024 -0.302947 3.03622E-05
  p  15   4.192451 -1.217548  0.004766 -0.315205 2.35821E-07
  s  16   5.937812 -1.212188  0.010126 -0.309844 1.35824E-05
 cl  17   4.023513 -1.206487  0.015828 -0.304143 1.82936E-07
 ar  18   5.217384 -1.222616 -0.000302 -0.320272 3.22116E-06
  k  19   3.863856 -1.216144  0.006171 -0.313800 1.39683E-07
 ca  20   5.067332 -1.222668 -0.000354 -0.320324 2.28755E-06
 sc  21   1.844927 -1.205073  0.017241 -0.302729 1.53762E-09
 ti  22   3.688189 -1.221811  0.000503 -0.319468 1.14119E-07
  v  23   2.732271 -1.227729 -0.005414 -0.325385 1.34425E-08
 cr  24   4.398662 -1.241338 -0.019023 -0.338994 6.36452E-07
 mn  25   4.269989 -1.210011  0.012303 -0.307668 5.00029E-07
 fe  26   6.317686 -1.222314  0.000000 -0.319971 5.67288E-05
 co  27   3.685078 -1.184922  0.037392 -0.282578 1.39499E-07
 ni  28   4.979700 -1.220300  0.002014 -0.317956 2.73791E-06
 cu  29   3.059452 -1.190548  0.031766 -0.288204 3.56183E-08
 zn  30   3.415642 -1.214358  0.007956 -0.312015 8.32554E-08
 ga  31   1.896990 -1.183010  0.039304 -0.280666 2.68844E-09
 ge  32   2.363684 -1.216316  0.005998 -0.313972 8.20338E-09
 as  33   1.091238 -1.208762  0.013552 -0.306418 4.51836E-10
 se  34   2.126889 -1.213111  0.009204 -0.310767 5.16927E-09
 br  35   1.353556 -1.186444  0.035870 -0.284101 8.81571E-10
 kr  36   2.123407 -1.126593  0.095722 -0.224249 5.44220E-09
 rb  37   1.430537 -1.089463  0.132852 -0.187119 1.12583E-09
 sr  38   1.734115 -1.145885  0.076429 -0.243542 2.32194E-09
  y  39   1.068481 -1.141519  0.080796 -0.239175 5.08799E-10
 zr  40   1.390682 -1.139318  0.082997 -0.236974 1.09629E-09
 nb  41   0.243086 -1.166914  0.055400 -0.264570 7.94810E-11
 mo  42   0.642341 -1.297659 -0.075345 -0.395316 2.05814E-10
 tc  43   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 ru  44   0.431077 -1.328923 -0.106609 -0.426579 1.33301E-10
 rh  45  -0.171422 -1.231422 -0.009108 -0.329078 3.38963E-11
 pd  46   0.396890 -1.253110 -0.030796 -0.350767 1.29732E-10
 ag  47  -0.023762 -1.223762 -0.001447 -0.321418 4.99188E-11
 cd  48   0.481784 -1.228216 -0.005902 -0.325872 1.66620E-10
 in  49  -0.473202 -1.233202 -0.010887 -0.330858 1.88774E-11
 sn  50   0.818362 -1.251638 -0.029323 -0.349294 3.81929E-10
 sb  51  -0.445803 -1.455803 -0.233488 -0.553459 2.13224E-11
 te  52   0.512021 -1.667979 -0.445665 -0.765635 2.02771E-10
  i  53   0.308227 -1.241773 -0.019459 -0.339430 1.26135E-10
 xe  54   0.997030 -1.242970 -0.020655 -0.340626 6.37390E-10
 cs  55  -0.136810 -1.216810  0.005504 -0.314467 4.74094E-11
 ba  56   0.987085 -1.192915  0.029400 -0.290571 6.51591E-10
 la  57  -0.035855 -1.205855  0.016459 -0.303512 6.25172E-11
 ce  58   0.373464 -1.206536  0.015778 -0.304193 1.61840E-10
 pr  59  -0.455221 -1.215221  0.007093 -0.312877 2.41461E-11
 nd  60   0.209985 -1.240015 -0.017701 -0.337672 1.14342E-10
